id,date,dnf,time,solving_method,device_name,device_model,device_color_scheme,user,one_turn_away_two_second_penalty,inspection_two_second_penalty,inspection_time,timer_time,missing_turn,solution,timer,description,session_name,session_ruleset,scramble,scramble_provider,ruleset,share_views,share_likes,share_comments,analysis_version,solution_rotation,pickup_time,putdown_time,solving_time,slice_turns,face_turns,quarter_turns,turns_per_second,total_recognition_time,total_execution_time,turns_after_solution,steps_skipped,step_0_name,step_0_moves,step_0_recorded_moves,step_0_skipped,step_0_has_turns,step_0_time,step_0_recognition_time,step_0_execution_time,step_0_cumulative_time,step_0_slice_turns,step_0_face_turns,step_0_quarter_turns,step_0_turns_per_second,step_1_name,step_1_moves,step_1_recorded_moves,step_1_skipped,step_1_has_turns,step_1_time,step_1_recognition_time,step_1_execution_time,step_1_cumulative_time,step_1_slice_turns,step_1_face_turns,step_1_quarter_turns,step_1_turns_per_second,step_2_name,step_2_moves,step_2_recorded_moves,step_2_skipped,step_2_has_turns,step_2_time,step_2_recognition_time,step_2_execution_time,step_2_cumulative_time,step_2_slice_turns,step_2_face_turns,step_2_quarter_turns,step_2_turns_per_second,step_3_name,step_3_moves,step_3_recorded_moves,step_3_skipped,step_3_has_turns,step_3_time,step_3_recognition_time,step_3_execution_time,step_3_cumulative_time,step_3_slice_turns,step_3_face_turns,step_3_quarter_turns,step_3_turns_per_second,step_4_name,step_4_moves,step_4_recorded_moves,step_4_skipped,step_4_has_turns,step_4_time,step_4_recognition_time,step_4_execution_time,step_4_cumulative_time,step_4_slice_turns,step_4_face_turns,step_4_quarter_turns,step_4_turns_per_second,step_5_name,step_5_moves,step_5_recorded_moves,step_5_skipped,step_5_has_turns,step_5_time,step_5_recognition_time,step_5_execution_time,step_5_cumulative_time,step_5_slice_turns,step_5_face_turns,step_5_quarter_turns,step_5_turns_per_second,step_6_name,step_6_moves,step_6_recorded_moves,step_6_skipped,step_6_has_turns,step_6_time,step_6_recognition_time,step_6_execution_time,step_6_cumulative_time,step_6_slice_turns,step_6_face_turns,step_6_quarter_turns,step_6_turns_per_second,step_7_name,step_7_moves,step_7_recorded_moves,step_7_skipped,step_7_has_turns,step_7_time,step_7_recognition_time,step_7_execution_time,step_7_cumulative_time,step_7_slice_turns,step_7_face_turns,step_7_quarter_turns,step_7_turns_per_second,step_8_name,step_8_moves,step_8_recorded_moves,step_8_skipped,step_8_has_turns,step_8_time,step_8_recognition_time,step_8_execution_time,step_8_cumulative_time,step_8_slice_turns,step_8_face_turns,step_8_quarter_turns,step_8_turns_per_second,step_0_case,step_1_case,step_2_case,step_3_case,step_4_case,step_5_case,step_6_case,step_7_case,step_8_case
f4ecf7d1-6158-407a-b6b1-65f048502549,2025-07-17 18:50:00 UTC,FALSE,42595,Roux,Moyu WRM v10 AI,MoYu AI v10,Moyu,Dean,FALSE,FALSE,13584,42595,,B[0] L[357] L[481] B'[1078] B'[1131] U'[2188] D[3318] D[3430] F[3663] D'[4006] F'[4231] U[5477] D'[6102] D'[6319] F[6646] D[6910] F'[7034] U[7485] U[7551] D[9030] B'[9647] F[9650] L'[9944] F[10209] F[10269] B'[14225] F[14237] F[15128] U'[16565] F'[16769] F'[17340] B[17341] F'[17564] B[17569] F'[18280] D[18339] F[18448] D'[19800] B[22542] F'[22548] F'[22733] B[22737] U[23647] U[23733] B[24142] F'[24143] F'[24583] B[24598] D[24942] D[25017] B[25835] R[25911] B'[26031] D[27966] D[28157] F[28513] D[28632] F'[28683] D[28786] F[28957] D'[29036] D'[29211] F'[29362] D[30489] D[30616] F[30932] D[31003] F'[31104] R'[31314] F[31408] D[31527] F'[31584] D'[31726] F'[31951] R[32012] F[32134] F[32200] D'[32242] F'[32353] B[34860] F'[34869] R[35020] F[35171] B'[35186] D[36212] D[36277] F[36608] B'[36634] L[36774] L[36870] B[37118] F'[37123] D[37929] D[37992] B[38289] F'[38302] B[38438] F'[38451] U'[39116] B'[40513] F[40515] R[41055] R[41134] B[41582] F'[41593] U[41871] U[41930] B[42477] F'[42499] B[42594] F'[42595],,,Roux,custom_rules,R U' R U D B' U L U2 B L2 B2 U' R2 F2 B2 D' F2 U2 R2 L2,random_state,custom_rules,,,,8,DR,0,0,42595,71,84,111,1.67,6477,36118,,0,Left block,x2 y L B2 L2' D' U2 R U' R' D U2' R U R' D2,x2[0] y[0] L[0] B2[481] L2'[1131] D'[2188] U2[3430] R[3663] U'[4006] R'[4231] D[5477] U2'[6319] R[6646] U[6910] R'[7034] D2[7551],FALSE,TRUE,7551,0,7551,7551,14,14,19,1.85,Right block,U M U' R2 M R U' R' M2' R' U R U' M2' U2 M2' U2 r U r',U[9030] M[9650] U'[9944] R2[10269] M[14237] R[15128] U'[16565] R'[16769] M2'[17569] R'[18280] U[18339] R[18448] U'[19800] M2'[22737] U2[23733] M2'[24598] U2[25017] r[25835] U[25911] r'[26031],FALSE,TRUE,18480,1479,17001,26031,20,25,34,1.18,CMLL,U2 R U R' U R U2' R' U2 R U R' F' R U R' U' R' F R2 U' R',U2[28157] R[28513] U[28632] R'[28683] U[28786] R[28957] U2'[29211] R'[29362] U2[30616] R[30932] U[31003] R'[31104] F'[31314] R[31408] U[31527] R'[31584] U'[31726] R'[31951] F[32012] R2[32200] U'[32242] R'[32353],FALSE,TRUE,6322,2482,3840,32353,22,22,26,5.73,LSE,M' U M U2 M U2 M' U2 M2' U' M U2 M' U2 M2',M'[34869] U[35020] M[35186] U2[36277] M[36634] U2[36870] M'[37123] U2[37992] M2'[38451] U'[39116] M[40515] U2[41134] M'[41593] U2[41930] M2'[42595],FALSE,TRUE,10242,2516,7726,42595,15,23,32,1.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ee934110-4f0f-4ba1-9ae2-254dad7a5593,2025-07-17 18:51:59 UTC,FALSE,52427,Roux,Moyu WRM v10 AI,MoYu AI v10,Moyu,Dean,FALSE,FALSE,51321,52427,,B'[0] L[314] B[1484] F[2899] F[2947] R[3258] F'[3650] B[3713] U[3893] F[4180] F[4242] D'[4713] U'[6424] F[6683] U[6758] F'[6815] D[8980] F[9761] U'[10094] F'[10202] U[10598] D'[11127] U'[12106] U[12434] D[13029] F[13326] U'[13411] F'[13627] D[14403] D[14499] F[16896] U[17336] F'[17515] F'[18107] B[18110] L[18661] F[18880] F[18942] F[20236] L[20321] F'[20388] F[21614] B'[21615] U[21822] U[21935] B[22237] F'[22238] F'[22658] B[22666] D[23168] D[23236] F[23777] D'[23825] F'[23932] D[27078] F[27411] B'[27417] L[28464] L[29290] L[29373] B[29739] F'[29742] D[30287] D[30368] B'[30882] L'[31032] F[31092] F'[32170] B[32181] D'[33596] R[33978] F[34187] D[34280] F'[34344] D'[34438] F[34619] D[34708] F'[34779] D'[34862] R'[35203] F[36865] D[36959] F'[37032] R'[37220] F[37374] D[37461] F'[37561] D'[37674] F'[37938] R[38029] F[38176] F[38243] D'[38301] F'[38413] B[40547] F'[40549] B[40701] F'[40703] U[41572] U[41889] U[42188] B[42598] F'[42604] L[42705] F[42888] B'[42896] U'[44825] F[45262] B'[45485] R[45719] R[45814] B[46124] F'[46141] B[47076] F'[47081] B[47214] F'[47219] D[47818] F'[48982] B[48982] R[49232] R[49305] B[49585] F'[49595] B[49715] F'[49718] L[49954] L[50052] F'[50629] B[50631] D[50912] D[50977] B[51248] F'[51250] B[51375] F'[51383] U[51707] U[51766] B[52317] F'[52336] B[52420] F'[52427],,,Roux,custom_rules,U D F' L2 U L' F2 B U F2 L D R2 D' L2 B2 U' L2 F2 D B2 U2,random_state,custom_rules,,,,8,DR,0,0,52427,96,114,142,1.83,5776,46651,,0,Left block,z' y' L' D L R2 U M' U R2 D' U' R U R' D R U' R' U D' U' U D R U' R' D2,z'[0] y'[0] L'[0] D[314] L[1484] R2[2947] U[3258] M'[3713] U[3893] R2[4242] D'[4713] U'[6424] R[6683] U[6758] R'[6815] D[8980] R[9761] U'[10094] R'[10202] U[10598] D'[11127] U'[12106] U[12434] D[13029] R[13326] U'[13411] R'[13627] D2[14499],FALSE,TRUE,14499,0,14499,14499,26,27,30,1.79,Right block,R U R' M' U R2 R U R' M U2 M2' U2 R U' R' U M U U2 M' U2 r' U' R,R[16896] U[17336] R'[17515] M'[18110] U[18661] R2[18942] R[20236] U[20321] R'[20388] M[21615] U2[21935] M2'[22666] U2[23236] R[23777] U'[23825] R'[23932] U[27078] M[27417] U[28464] U2[29373] M'[29742] U2[30368] r'[30882] U'[31032] R[31092],FALSE,TRUE,16593,2397,14196,31092,25,30,37,1.76,CMLL,M' U' F R U R' U' R U R' U' F' R U R' F' R U R' U' R' F R2 U' R',M'[32181] U'[33596] F[33978] R[34187] U[34280] R'[34344] U'[34438] R[34619] U[34708] R'[34779] U'[34862] F'[35203] R[36865] U[36959] R'[37032] F'[37220] R[37374] U[37461] R'[37561] U'[37674] R'[37938] F[38029] R2[38243] U'[38301] R'[38413],FALSE,TRUE,7321,1089,6232,38413,25,26,27,4.01,LSE,M2' U3 M' U M U' M U2 M' M2' U M' U2 M2' U2 M' U2 M2' U2 M2',M2'[40703] U3[42188] M'[42604] U[42705] M[42896] U'[44825] M[45485] U2[45814] M'[46141] M2'[47219] U[47818] M'[48982] U2[49305] M2'[49718] U2[50052] M'[50631] U2[50977] M2'[51383] U2[51766] M2'[52427],FALSE,TRUE,14014,2290,11724,52427,20,31,48,1.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
092c4890-65da-46de-ae0e-2172b9bb0fe4,2025-07-17 18:54:10 UTC,FALSE,53226,Roux,Moyu WRM v10 AI,MoYu AI v10,Moyu,Dean,FALSE,FALSE,62711,53226,,F'[0] B'[317] B'[400] U'[803] R[1446] D[5867] U[6196] F[7059] D[7161] F'[7244] U'[8202] F[9267] D[9368] F'[9419] D'[9597] F[9839] D[9917] F'[9967] U'[10526] F'[12476] D[12660] F[12778] D'[13443] F[13706] F[13780] F[17333] D'[17404] F'[17502] D'[17912] B'[18549] L'[18735] F[18876] L'[20082] L'[20246] F[22300] B'[22300] F[23068] U'[23272] F'[23408] F'[23916] B[23919] F'[24113] B[24116] D[24454] D[24553] B[25029] R[25098] B'[25200] D[28366] D'[29095] F[29430] D[29548] D[29675] F'[29793] D'[29950] F[30044] D'[30183] F'[30379] R[32050] F[32439] D'[32518] F'[32620] D'[32757] F[32938] D[33075] F'[33152] R'[33339] F[33454] D[33583] F'[33630] D'[33710] F'[33941] R[34013] F[34186] R'[34248] B[37160] F'[37161] R[37230] F[37428] B'[37443] D[38585] F[38945] B'[38956] L[39112] F'[39277] B[39277] D[40134] F[40457] B'[40475] L[40734] F'[40815] B[40815] B[42765] F'[42767] B[42906] F'[42908] U'[43747] B[44493] F'[44499] L[44651] L[44739] B'[45091] F[45097] U'[46470] F[46849] U[46916] F'[47009] L'[47191] F[47262] U[47402] F'[47455] U'[47602] F'[47814] L[47873] F[47985] F[48047] U'[48081] F'[48197] U'[49649] B[50022] F'[50041] B[50147] F'[50150] D[50840] B[51539] F'[51539] R[51734] R[51817] B[52083] F'[52085] B[52214] F'[52222] L[52477] L[52825] B[53218] F'[53226],,,Roux,custom_rules,U D' L F' R' U F' R2 U R U' R2 F2 B2 U' F2 U R2 U' D' F2,random_state,custom_rules,,,,8,DR,0,0,53226,104,119,136,1.95,8133,45093,,0,Left block,x2 y R' L2' D' F U D R U R' D' R U R' U' R U R' D',x2[0] y[0] R'[0] L2'[400] D'[803] F[1446] U[5867] D[6196] R[7059] U[7161] R'[7244] D'[8202] R[9267] U[9368] R'[9419] U'[9597] R[9839] U[9917] R'[9967] D'[10526],FALSE,TRUE,10526,0,10526,10526,18,18,19,1.71,Right block,R' U R U' R2 R U' R' U' r' U' R U2' M R U' R' M2' U2 r U r',R'[12476] U[12660] R[12778] U'[13443] R2[13780] R[17333] U'[17404] R'[17502] U'[17912] r'[18549] U'[18735] R[18876] U2'[20246] M[22300] R[23068] U'[23272] R'[23408] M2'[24116] U2[24553] r[25029] U[25098] r'[25200],FALSE,TRUE,14674,1950,12724,25200,22,24,29,1.73,CMLL,U U' R U2 R' U' R U' R' F R U' R' U' R U R' F' R U R' U' R' F R F' M' U M U M U M' U M U M' M2' U' M' U2 M U' R U R' F' R U R' U' R' F R2 U' R',U[28366] U'[29095] R[29430] U2[29675] R'[29793] U'[29950] R[30044] U'[30183] R'[30379] F[32050] R[32439] U'[32518] R'[32620] U'[32757] R[32938] U[33075] R'[33152] F'[33339] R[33454] U[33583] R'[33630] U'[33710] R'[33941] F[34013] R[34186] F'[34248] M'[37161] U[37230] M[37443] U[38585] M[38956] U[39112] M'[39277] U[40134] M[40475] U[40734] M'[40815] M2'[42908] U'[43747] M'[44499] U2[44739] M[45097] U'[46470] R[46849] U[46916] R'[47009] F'[47191] R[47262] U[47402] R'[47455] U'[47602] R'[47814] F[47873] R2[48047] U'[48081] R'[48197],FALSE,TRUE,22997,4230,18767,48197,56,65,70,2.98,LSE,U' M2' U M' U2 M2' U2 M',U'[49649] M2'[50150] U[50840] M'[51539] U2[51817] M2'[52222] U2[52825] M'[53226],FALSE,TRUE,5029,1953,3076,53226,8,12,18,2.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03e4e8a3-d4c9-486c-9ff4-d7dd0e82037a,2025-07-17 18:55:13 UTC,FALSE,38935,Roux,Moyu WRM v10 AI,MoYu AI v10,Moyu,Dean,FALSE,FALSE,9625,38935,,B[0] D'[299] D'[453] F'[708] D[3666] D[5059] D[5131] B[5420] F'[5423] B[5554] F'[5554] F'[6236] U[6305] F[6404] B[8641] U'[11184] B'[11677] U[11753] B[11812] F[12729] R[12871] B'[13064] R[14912] B'[15059] R[15194] B[15363] F'[16968] B[16971] U'[18834] U'[18982] F[19483] U[19595] U[20150] F'[20410] U'[20671] F[20857] U'[20963] F'[21095] U[22302] U[22401] F[22739] U[22815] F'[22901] L'[23086] F[23184] U[23298] F'[23356] U'[23503] F'[23759] L[23816] F[23934] F[23994] U'[24058] F'[24151] U'[26694] B'[27161] F[27163] R[27362] B[27529] F'[27530] U[28584] F[28818] B'[28836] R[28993] B[29131] F'[29134] U[30601] U[30748] B[32058] F'[32072] F'[32186] B[32189] D'[33048] B[33396] F'[33401] R[33715] R[33784] F[34141] B'[34143] D[34854] B[35034] F'[35037] B[35180] F'[35184] U'[36083] F[37443] B'[37443] R[38199] R[38273] F[38618] B'[38642] D[38869] D[38935],,,Roux,custom_rules,R' F U F' R' B2 D2 R' D F U' F2 D' R2 D R2 D2 F2 U' R2 D' R2,random_state,custom_rules,,,,8,DL,0,0,38935,65,77,93,1.67,4719,34216,,0,Left block,z' y R F2' L' F F2 M2 L' F,z'[0] y[0] R[0] F2'[453] L'[708] F[3666] F2[5131] M2[5554] L'[6236] F[6305],FALSE,TRUE,6305,0,6305,6305,8,9,13,1.27,Right block,r R U' R' U R r U R' U R' U R,r[6404] R[8641] U'[11184] R'[11677] U[11753] R[11812] r[12729] U[12871] R'[13064] U[14912] R'[15059] U[15194] R[15363],FALSE,TRUE,9058,99,8959,15363,13,13,13,1.45,CMLL,M U2' L U2 L' U' L U' L' U2 L U L' B' L U L' U' L' B L2 U' L',M[16971] U2'[18982] L[19483] U2[20150] L'[20410] U'[20671] L[20857] U'[20963] L'[21095] U2[22401] L[22739] U[22815] L'[22901] B'[23086] L[23184] U[23298] L'[23356] U'[23503] L'[23759] B[23816] L2[23994] U'[24058] L'[24151],FALSE,TRUE,8788,1608,7180,24151,23,24,28,3.2,LSE,U' M' U M U M' U M U2 M2 U' M U2 M' U M2 U' M' U2 M' U2,U'[26694] M'[27163] U[27362] M[27530] U[28584] M'[28836] U[28993] M[29134] U2[30748] M2[32189] U'[33048] M[33401] U2[33784] M'[34143] U[34854] M2[35184] U'[36083] M'[37443] U2[38273] M'[38642] U2[38935],FALSE,TRUE,14784,3012,11772,38935,21,31,39,1.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99b7b247-4d1c-4197-9daf-fd8067b4762e,2025-07-17 18:57:56 UTC,FALSE,61411,Roux,Moyu WRM v10 AI,MoYu AI v10,Moyu,Dean,FALSE,FALSE,84747,61411,,F[0] L'[325] F[860] L[1499] U'[1921] B'[5743] B[6897] D[7214] B'[7647] D'[7847] B[7905] F'[8554] D'[8698] F[8841] F[13024] F[13137] U[13966] B'[14199] B'[14268] U'[17463] B[19388] U[19916] U[20005] B'[20323] B'[21572] F[21575] B'[22702] R[22978] B[23156] R[23805] R[23881] F'[24291] B[24293] F'[25272] L'[25402] F[25481] U[26961] U'[27838] B'[28332] F[28341] R[28869] R[29675] R[29765] B[30044] F'[30049] U[30438] U[30518] B[30975] U'[31070] B'[31165] U'[33989] U'[35055] U'[35282] F[35701] U[35817] U[35963] F'[36114] U'[36294] F[36423] U'[36524] F'[36644] L[38753] F[39146] U'[39246] F'[39364] U'[39487] F[39654] U[39793] F'[39979] L'[40315] F[40388] U[40512] F'[40587] U'[40708] F'[40948] L[41013] F[41188] L'[41279] B[43255] F'[43261] L[43388] F[43675] B'[43686] B[44697] F'[44708] L[44829] F[45035] B'[45050] U[46532] B[47056] F'[47057] L[47279] F[47402] B'[47413] U[49047] B[49349] F'[49350] L[49476] F[49606] B'[49619] U'[51998] B[52912] F'[52918] L[53114] L[53193] F[53505] B'[53514] U'[56323] B[56651] F'[56665] B[56787] F'[56801] D'[57608] B[59513] F'[59523] R[60148] R[60204] B[60618] F'[60628] U[60806] U[60866] B[61299] F'[61316] B[61402] F'[61411],,,Roux,custom_rules,U2 F2 D R2 F D L' F' R2 U R2 D L2 F2 U R2 D R2 U2 L2,random_state,custom_rules,,,,8,DL,0,0,61411,92,110,125,1.5,6661,54750,,0,Left block,z' y L D' L D B' R' R F R' F' R L' F',z'[0] y[0] L[0] D'[325] L[860] D[1499] B'[1921] R'[5743] R[6897] F[7214] R'[7647] F'[7847] R[7905] L'[8554] F'[8698],FALSE,TRUE,8698,0,8698,8698,13,13,13,1.49,Right block,r r2 U R2' U' R U2 R' M' R' U R U2 M r' U' r U U' M' U U2 M U2 R U' R',r[8841] r2[13137] U[13966] R2'[14268] U'[17463] R[19388] U2[20005] R'[20323] M'[21575] R'[22702] U[22978] R[23156] U2[23881] M[24293] r'[25272] U'[25402] r[25481] U[26961] U'[27838] M'[28341] U[28869] U2[29765] M[30049] U2[30518] R[30975] U'[31070] R'[31165],FALSE,TRUE,22467,143,22324,31165,27,31,37,1.21,CMLL,U' U2' L U2 L' U' L U' L' B L U' L' U' L U L' B' L U L' U' L' B L B',U'[33989] U2'[35282] L[35701] U2[35963] L'[36114] U'[36294] L[36423] U'[36524] L'[36644] B[38753] L[39146] U'[39246] L'[39364] U'[39487] L[39654] U[39793] L'[39979] B'[40315] L[40388] U[40512] L'[40587] U'[40708] L'[40948] B[41013] L[41188] B'[41279],FALSE,TRUE,10114,4536,5578,41279,26,26,28,4.66,LSE,M U M' M U M' U M U M' U M U M' U' M U2 M' U' M2 U' M U2 M U2 M2,M[43261] U[43388] M'[43686] M[44708] U[44829] M'[45050] U[46532] M[47057] U[47279] M'[47413] U[49047] M[49350] U[49476] M'[49619] U'[51998] M[52918] U2[53193] M'[53514] U'[56323] M2[56801] U'[57608] M[59523] U2[60204] M[60628] U2[60866] M2[61411],FALSE,TRUE,20132,1982,18150,61411,26,40,47,1.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d494c27b-5ce5-428d-a489-01da0e4b3479,2025-07-17 18:59:45 UTC,FALSE,40402,Roux,Moyu WRM v10 AI,MoYu AI v10,Moyu,Dean,FALSE,FALSE,16231,40402,,D[0] D[378] R'[748] U'[2986] F'[3290] B[3291] L[3687] F[3997] F[4069] R'[4508] F[5457] L[5545] F'[5650] R[7817] L[8341] L[8425] F[8660] L'[8711] F'[8884] R[9395] R[9484] F'[10512] L[12440] F[13039] B'[13054] U[13339] U[13436] F'[13820] B[13824] B[14185] F'[14185] D[14409] D[14485] F[14864] D'[14959] F'[15198] D[16384] F'[16702] D'[17066] F[17158] D[18187] D[18264] F'[18769] B[18770] F'[19265] R[19414] F[19586] B[20642] F'[20642] F[21935] U[22017] F'[22082] U[22197] F[22759] U'[22818] U'[22997] F'[23164] U[24815] U[24884] F[25229] U[25301] F'[25404] L'[25631] F[25717] U[25837] F'[25892] U'[26033] F'[26252] L[26310] F[26431] F[26491] U'[26540] F'[26635] B[29128] F'[29129] L[29308] F[29423] B'[29452] U'[30276] U[30785] U[30876] F'[31274] B[31274] L[32064] F[32215] B'[32220] U'[33797] F[34083] B'[34099] R[34325] R[34563] F'[35014] B[35019] U'[35805] B[36112] F'[36117] B[36400] F'[36403] D'[37898] F'[38974] B[38978] R[39214] R[39282] B[39574] F'[39578] F'[39708] B[39708] L[39953] L[40018] B[40389] F'[40402],,,Roux,custom_rules,R' D L' D2 B' U2 D' B2 D L' F' U B2 L2 D R2 L2 D R2 F2 B2 U2,random_state,custom_rules,,,,8,DR,0,0,40402,76,91,111,1.88,4578,35446,,0,Left block,y' D2 B' U' M' U R2 D' R U R' D U2 R U' R' D2,y'[189] D2[378] B'[748] U'[2986] M'[3291] U[3687] R2[4069] D'[4508] R[5457] U[5545] R'[5650] D[7817] U2[8425] R[8660] U'[8711] R'[8884] D2[9484],FALSE,TRUE,9106,0,9106,9484,16,17,21,1.76,Right block,R' U M U2 M2' U2 R U' R' U R' U' R U2 M' R' U R,R'[10512] U[12440] M[13054] U2[13436] M2'[14185] U2[14485] R[14864] U'[14959] R'[15198] U[16384] R'[16702] U'[17066] R[17158] U2[18264] M'[18770] R'[19265] U[19414] R[19586],FALSE,TRUE,10102,1028,9074,19586,18,21,26,1.98,CMLL,M' R U R' U R U2' R' U2 R U R' F' R U R' U' R' F R2 U' R',M'[20642] R[21935] U[22017] R'[22082] U[22197] R[22759] U2'[22997] R'[23164] U2[24884] R[25229] U[25301] R'[25404] F'[25631] R[25717] U[25837] R'[25892] U'[26033] R'[26252] F[26310] R2[26491] U'[26540] R'[26635],FALSE,TRUE,7049,1056,5993,26635,22,23,26,3.67,LSE,M' U M U' U2 M' U M U' M U2 M' U' M2' U' M' U2 M2' U2 M',M'[29129] U[29308] M[29452] U'[30276] U2[30876] M'[31274] U[32064] M[32220] U'[33797] M[34099] U2[34563] M'[35019] U'[35805] M2'[36403] U'[37898] M'[38978] U2[39282] M2'[39708] U2[40018] M'[40402],FALSE,TRUE,13767,2494,11273,40402,20,30,38,1.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8126b006-8fa6-4e72-96d5-a76f8e54d32b,2025-07-17 19:01:21 UTC,FALSE,62694,Roux,Moyu WRM v10 AI,MoYu AI v10,Moyu,Dean,FALSE,FALSE,17250,62694,,L'[0] R[9] B'[569] R[1069] B'[1142] R'[1285] F[1907] B[5946] B'[6812] B'[7102] R'[7518] B[7633] R[7788] R[9059] B'[9161] R'[9268] F'[10562] B[11099] B[11288] R[11562] B'[11704] R'[11881] F'[12539] R[15410] L'[15447] D'[15633] R[15917] R[15987] D'[16988] L'[17275] R[17280] R[18029] F[18246] F[18412] R'[18668] F'[18891] R'[19279] L[19282] L[19986] B[20058] L'[20165] D'[22818] D'[23165] R'[23392] D[23479] R[23612] L'[24260] F'[24403] R[24538] L[25265] R'[25270] L'[28249] R[29048] D[29139] R'[29194] D'[29300] L[29667] D[30044] R[30161] D'[30278] R'[30379] D'[31790] R[32155] D[32255] R'[32330] B'[32505] R[32608] D[32734] R'[32793] D'[32904] R'[33107] B[33174] R[33271] R[33328] D'[33374] R'[33485] D[35217] L[35455] R'[35459] B[35642] R[35776] L'[35810] D[38129] R[38603] L'[38613] F[38810] L[38945] R'[38946] D'[39975] L[40497] L'[40813] D[41092] D[41224] R[41723] L'[41753] F[42579] L[42799] R'[42802] D[44920] R[45208] L'[45349] F[45422] F[45549] L[45798] R'[45834] D[46900] D[46981] L[50599] R'[50601] B[50735] B[50820] R[51109] L'[51111] D'[51869] L[52143] R'[52146] L[52281] R'[52285] R[53439] L'[53444] L'[54156] R[54161] D[55168] D[55263] R[55706] L'[55731] F[55910] F[55993] L[56250] R'[56253] L[58014] R'[58018] L[58157] R'[58158] U[58641] U[59429] U[59484] R[60878] L'[60889] B[61719] B[61780] R[62409] L'[62421] D[62626] D[62694],,,Roux,custom_rules,U' R L2 D' B2 R B' U' F R' F U2 F2 U' B2 L2 U R2 D' R2 L2 D,random_state,custom_rules,,,,8,DB,0,0,62694,102,124,145,1.63,5614,57071,,0,Left block,M U' R U' R' D U U2' R' U R R U' R' D' U2 R U' R' D',M[9] U'[569] R[1069] U'[1142] R'[1285] D[1907] U[5946] U2'[7102] R'[7518] U[7633] R[7788] R[9059] U'[9161] R'[9268] D'[10562] U2[11288] R[11562] U'[11704] R'[11881] D'[12539],FALSE,TRUE,12530,0,12530,12539,20,21,23,1.6,Right block,M U' R2 U' M R U2 R' U' M' r U r' U2' R' U R r' U' R,M[15447] U'[15633] R2[15987] U'[16988] M[17280] R[18029] U2[18412] R'[18668] U'[18891] M'[19282] r[19986] U[20058] r'[20165] U2'[23165] R'[23392] U[23479] R[23612] r'[24260] U'[24403] R[24538],FALSE,TRUE,11999,2908,9091,24538,20,23,26,2.2,CMLL,M' L' R U R' U' L U R U' R' U' R U R' F' R U R' U' R' F R2 U' R',M'[25270] L'[28249] R[29048] U[29139] R'[29194] U'[29300] L[29667] U[30044] R[30161] U'[30278] R'[30379] U'[31790] R[32155] U[32255] R'[32330] F'[32505] R[32608] U[32734] R'[32793] U'[32904] R'[33107] F[33174] R2[33328] U'[33374] R'[33485],FALSE,TRUE,8947,732,8215,33485,25,26,27,3.04,LSE,U M' U M U M U M' U' L L' U2 M U M' U M U2 M' U2 M' U2 M U' M2' M2 U2 M U2 M' M2' U U2 M U2 M U2,U[35217] M'[35459] U[35642] M[35810] U[38129] M[38613] U[38810] M'[38946] U'[39975] L[40497] L'[40813] U2[41224] M[41753] U[42579] M'[42802] U[44920] M[45349] U2[45549] M'[45834] U2[46981] M'[50601] U2[50820] M[51111] U'[51869] M2'[52285] M2[54161] U2[55263] M[55731] U2[55993] M'[56253] M2'[58158] U[58641] U2[59484] M[60889] U2[61780] M[62421] U2[62694],FALSE,TRUE,29209,1974,27235,62694,37,54,69,1.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
